"","station_id","stationname","date","daytype","rides","yearNumber"
"59656",40890,"O'Hare Airport","01/15/2019","W",8673,"2019"
"59657",40890,"O'Hare Airport","01/16/2019","W",8509,"2019"
"59658",40890,"O'Hare Airport","01/17/2019","W",9496,"2019"
"59659",40890,"O'Hare Airport","01/18/2019","W",11481,"2019"
"59660",40890,"O'Hare Airport","01/19/2019","A",6495,"2019"
"59661",40890,"O'Hare Airport","01/20/2019","U",8024,"2019"
"59662",40890,"O'Hare Airport","01/21/2019","W",9716,"2019"
"59663",40890,"O'Hare Airport","01/22/2019","W",8653,"2019"
"59664",40890,"O'Hare Airport","01/23/2019","W",9110,"2019"
"59665",40890,"O'Hare Airport","01/24/2019","W",8781,"2019"
"59666",40890,"O'Hare Airport","01/25/2019","W",9137,"2019"
"59667",40890,"O'Hare Airport","01/26/2019","A",6565,"2019"
"59668",40890,"O'Hare Airport","01/27/2019","U",8206,"2019"
"59669",40890,"O'Hare Airport","01/28/2019","W",7932,"2019"
"59670",40890,"O'Hare Airport","01/29/2019","W",7908,"2019"
"59671",40890,"O'Hare Airport","01/30/2019","W",4041,"2019"
"59672",40890,"O'Hare Airport","01/31/2019","W",5916,"2019"
"63846",40890,"O'Hare Airport","02/01/2019","W",9674,"2019"
"63847",40890,"O'Hare Airport","02/02/2019","A",6968,"2019"
"63848",40890,"O'Hare Airport","02/03/2019","U",8030,"2019"
"63849",40890,"O'Hare Airport","02/04/2019","W",10000,"2019"
"63850",40890,"O'Hare Airport","02/05/2019","W",8212,"2019"
"63851",40890,"O'Hare Airport","02/06/2019","W",8794,"2019"
"63852",40890,"O'Hare Airport","02/07/2019","W",9484,"2019"
"63853",40890,"O'Hare Airport","02/08/2019","W",9811,"2019"
"63854",40890,"O'Hare Airport","02/09/2019","A",7005,"2019"
"63855",40890,"O'Hare Airport","02/10/2019","U",8220,"2019"
"63856",40890,"O'Hare Airport","02/11/2019","W",9744,"2019"
"63857",40890,"O'Hare Airport","02/12/2019","W",8609,"2019"
"63858",40890,"O'Hare Airport","02/13/2019","W",8734,"2019"
"63859",40890,"O'Hare Airport","02/14/2019","W",10484,"2019"
"63860",40890,"O'Hare Airport","02/15/2019","W",11185,"2019"
"63861",40890,"O'Hare Airport","02/16/2019","A",7630,"2019"
"63862",40890,"O'Hare Airport","02/17/2019","U",6977,"2019"
"63863",40890,"O'Hare Airport","02/18/2019","W",10986,"2019"
"63864",40890,"O'Hare Airport","02/19/2019","W",9666,"2019"
"63865",40890,"O'Hare Airport","02/20/2019","W",8681,"2019"
"63866",40890,"O'Hare Airport","02/21/2019","W",10246,"2019"
"63867",40890,"O'Hare Airport","02/22/2019","W",10495,"2019"
"63868",40890,"O'Hare Airport","02/23/2019","A",6967,"2019"
"63869",40890,"O'Hare Airport","02/24/2019","U",8470,"2019"
"63870",40890,"O'Hare Airport","02/25/2019","W",10004,"2019"
"63871",40890,"O'Hare Airport","02/26/2019","W",8791,"2019"
"63872",40890,"O'Hare Airport","02/27/2019","W",8800,"2019"
"63873",40890,"O'Hare Airport","02/28/2019","W",9964,"2019"
"68093",40890,"O'Hare Airport","03/01/2019","W",10968,"2019"
"68094",40890,"O'Hare Airport","03/02/2019","A",7762,"2019"
"68095",40890,"O'Hare Airport","03/03/2019","U",9041,"2019"
"68096",40890,"O'Hare Airport","03/04/2019","W",9690,"2019"
"68097",40890,"O'Hare Airport","03/05/2019","W",9056,"2019"
"68098",40890,"O'Hare Airport","03/06/2019","W",9209,"2019"
"68099",40890,"O'Hare Airport","03/07/2019","W",10067,"2019"
"68100",40890,"O'Hare Airport","03/08/2019","W",10756,"2019"
"68101",40890,"O'Hare Airport","03/09/2019","A",7786,"2019"
"68102",40890,"O'Hare Airport","03/10/2019","U",9013,"2019"
"68103",40890,"O'Hare Airport","03/11/2019","W",10814,"2019"
"68104",40890,"O'Hare Airport","03/12/2019","W",8008,"2019"
"68105",40890,"O'Hare Airport","03/13/2019","W",9413,"2019"
"68106",40890,"O'Hare Airport","03/14/2019","W",11424,"2019"
"68107",40890,"O'Hare Airport","03/15/2019","W",14877,"2019"
"68108",40890,"O'Hare Airport","03/16/2019","A",8914,"2019"
"68109",40890,"O'Hare Airport","03/17/2019","U",9290,"2019"
"68110",40890,"O'Hare Airport","03/18/2019","W",10964,"2019"
"68111",40890,"O'Hare Airport","03/19/2019","W",9457,"2019"
"68112",40890,"O'Hare Airport","03/20/2019","W",9601,"2019"
"68113",40890,"O'Hare Airport","03/21/2019","W",10714,"2019"
"68114",40890,"O'Hare Airport","03/22/2019","W",11365,"2019"
"68115",40890,"O'Hare Airport","03/23/2019","A",8563,"2019"
"68116",40890,"O'Hare Airport","03/24/2019","U",9318,"2019"
"68117",40890,"O'Hare Airport","03/25/2019","W",10673,"2019"
"68118",40890,"O'Hare Airport","03/26/2019","W",9459,"2019"
"68119",40890,"O'Hare Airport","03/27/2019","W",9996,"2019"
"68120",40890,"O'Hare Airport","03/28/2019","W",10633,"2019"
"68121",40890,"O'Hare Airport","03/29/2019","W",11066,"2019"
"68122",40890,"O'Hare Airport","03/30/2019","A",7580,"2019"
"68123",40890,"O'Hare Airport","03/31/2019","U",9350,"2019"
"72508",40890,"O'Hare Airport","04/01/2019","W",11269,"2019"
"72509",40890,"O'Hare Airport","04/02/2019","W",10224,"2019"
"72510",40890,"O'Hare Airport","04/03/2019","W",10692,"2019"
"72511",40890,"O'Hare Airport","04/04/2019","W",11930,"2019"
"72512",40890,"O'Hare Airport","04/05/2019","W",12293,"2019"
"72513",40890,"O'Hare Airport","04/06/2019","A",8365,"2019"
"72514",40890,"O'Hare Airport","04/07/2019","U",10082,"2019"
"72515",40890,"O'Hare Airport","04/08/2019","W",12150,"2019"
"72516",40890,"O'Hare Airport","04/09/2019","W",10622,"2019"
"72517",40890,"O'Hare Airport","04/10/2019","W",8096,"2019"
"72518",40890,"O'Hare Airport","04/11/2019","W",11657,"2019"
"72519",40890,"O'Hare Airport","04/12/2019","W",11942,"2019"
"72520",40890,"O'Hare Airport","04/13/2019","A",8519,"2019"
"72521",40890,"O'Hare Airport","04/14/2019","U",7941,"2019"
"72522",40890,"O'Hare Airport","04/15/2019","W",11928,"2019"
"72523",40890,"O'Hare Airport","04/16/2019","W",10910,"2019"
"72524",40890,"O'Hare Airport","04/17/2019","W",10740,"2019"
"72525",40890,"O'Hare Airport","04/18/2019","W",12932,"2019"
"72526",40890,"O'Hare Airport","04/19/2019","W",11815,"2019"
"72527",40890,"O'Hare Airport","04/20/2019","A",8485,"2019"
"72528",40890,"O'Hare Airport","04/21/2019","U",11617,"2019"
"72529",40890,"O'Hare Airport","04/22/2019","W",12694,"2019"
"72530",40890,"O'Hare Airport","04/23/2019","W",10945,"2019"
"72531",40890,"O'Hare Airport","04/24/2019","W",10904,"2019"
"72532",40890,"O'Hare Airport","04/25/2019","W",11923,"2019"
"72533",40890,"O'Hare Airport","04/26/2019","W",12401,"2019"
"72534",40890,"O'Hare Airport","04/27/2019","A",8004,"2019"
"72535",40890,"O'Hare Airport","04/28/2019","U",10661,"2019"
"72536",40890,"O'Hare Airport","04/29/2019","W",11395,"2019"
"72537",40890,"O'Hare Airport","04/30/2019","W",9398,"2019"
"76848",40890,"O'Hare Airport","05/01/2019","W",10755,"2019"
"76849",40890,"O'Hare Airport","05/02/2019","W",12358,"2019"
"76850",40890,"O'Hare Airport","05/03/2019","W",13095,"2019"
"76851",40890,"O'Hare Airport","05/04/2019","A",9014,"2019"
"76852",40890,"O'Hare Airport","05/05/2019","U",10403,"2019"
"76853",40890,"O'Hare Airport","05/06/2019","W",11763,"2019"
"76854",40890,"O'Hare Airport","05/07/2019","W",10657,"2019"
"76855",40890,"O'Hare Airport","05/08/2019","W",11073,"2019"
"76856",40890,"O'Hare Airport","05/09/2019","W",12880,"2019"
"76857",40890,"O'Hare Airport","05/10/2019","W",14114,"2019"
"76858",40890,"O'Hare Airport","05/11/2019","A",10257,"2019"
"76859",40890,"O'Hare Airport","05/12/2019","U",11867,"2019"
"76860",40890,"O'Hare Airport","05/13/2019","W",12682,"2019"
"76861",40890,"O'Hare Airport","05/14/2019","W",11018,"2019"
"76862",40890,"O'Hare Airport","05/15/2019","W",11338,"2019"
"76863",40890,"O'Hare Airport","05/16/2019","W",12894,"2019"
"76864",40890,"O'Hare Airport","05/17/2019","W",13957,"2019"
"76865",40890,"O'Hare Airport","05/18/2019","A",9507,"2019"
"76866",40890,"O'Hare Airport","05/19/2019","U",11032,"2019"
"76867",40890,"O'Hare Airport","05/20/2019","W",13230,"2019"
"76868",40890,"O'Hare Airport","05/21/2019","W",11806,"2019"
"76869",40890,"O'Hare Airport","05/22/2019","W",12022,"2019"
"76870",40890,"O'Hare Airport","05/23/2019","W",13830,"2019"
"76871",40890,"O'Hare Airport","05/24/2019","W",14875,"2019"
"76872",40890,"O'Hare Airport","05/25/2019","A",10427,"2019"
"76873",40890,"O'Hare Airport","05/26/2019","U",9436,"2019"
"76874",40890,"O'Hare Airport","05/27/2019","U",11892,"2019"
"76875",40890,"O'Hare Airport","05/28/2019","W",13677,"2019"
"76876",40890,"O'Hare Airport","05/29/2019","W",11589,"2019"
"76877",40890,"O'Hare Airport","05/30/2019","W",12601,"2019"
"76878",40890,"O'Hare Airport","05/31/2019","W",13436,"2019"
"81229",40890,"O'Hare Airport","06/01/2019","A",8548,"2019"
"81230",40890,"O'Hare Airport","06/02/2019","U",11129,"2019"
"81231",40890,"O'Hare Airport","06/03/2019","W",11898,"2019"
"81232",40890,"O'Hare Airport","06/04/2019","W",11559,"2019"
"81233",40890,"O'Hare Airport","06/05/2019","W",11529,"2019"
"81234",40890,"O'Hare Airport","06/06/2019","W",13389,"2019"
"81235",40890,"O'Hare Airport","06/07/2019","W",14065,"2019"
"81236",40890,"O'Hare Airport","06/08/2019","A",9462,"2019"
"81237",40890,"O'Hare Airport","06/09/2019","U",11182,"2019"
"81238",40890,"O'Hare Airport","06/10/2019","W",12077,"2019"
"81239",40890,"O'Hare Airport","06/11/2019","W",11313,"2019"
"81240",40890,"O'Hare Airport","06/12/2019","W",12682,"2019"
"81241",40890,"O'Hare Airport","06/13/2019","W",14952,"2019"
"81242",40890,"O'Hare Airport","06/14/2019","W",13856,"2019"
"81243",40890,"O'Hare Airport","06/15/2019","A",8736,"2019"
"81244",40890,"O'Hare Airport","06/16/2019","U",10030,"2019"
"81245",40890,"O'Hare Airport","06/17/2019","W",8726,"2019"
"81246",40890,"O'Hare Airport","06/18/2019","W",7577,"2019"
"81247",40890,"O'Hare Airport","06/19/2019","W",8920,"2019"
"81248",40890,"O'Hare Airport","06/20/2019","W",13692,"2019"
"81249",40890,"O'Hare Airport","06/21/2019","W",12380,"2019"
"81250",40890,"O'Hare Airport","06/22/2019","A",6182,"2019"
"81251",40890,"O'Hare Airport","06/23/2019","U",5169,"2019"
"81252",40890,"O'Hare Airport","06/24/2019","W",6192,"2019"
"81253",40890,"O'Hare Airport","06/25/2019","W",6193,"2019"
"81254",40890,"O'Hare Airport","06/26/2019","W",8772,"2019"
"81255",40890,"O'Hare Airport","06/27/2019","W",12288,"2019"
"81256",40890,"O'Hare Airport","06/28/2019","W",13534,"2019"
"81257",40890,"O'Hare Airport","06/29/2019","A",9400,"2019"
"81258",40890,"O'Hare Airport","06/30/2019","U",9538,"2019"
"85488",40890,"O'Hare Airport","07/01/2019","W",12108,"2019"
"85489",40890,"O'Hare Airport","07/02/2019","W",10189,"2019"
"85490",40890,"O'Hare Airport","07/03/2019","W",12974,"2019"
"85491",40890,"O'Hare Airport","07/04/2019","U",11337,"2019"
"85492",40890,"O'Hare Airport","07/05/2019","W",9939,"2019"
"85493",40890,"O'Hare Airport","07/06/2019","A",9652,"2019"
"85494",40890,"O'Hare Airport","07/07/2019","U",13524,"2019"
"85495",40890,"O'Hare Airport","07/08/2019","W",13529,"2019"
"85496",40890,"O'Hare Airport","07/09/2019","W",12290,"2019"
"85497",40890,"O'Hare Airport","07/10/2019","W",11931,"2019"
"85498",40890,"O'Hare Airport","07/11/2019","W",13520,"2019"
"85499",40890,"O'Hare Airport","07/12/2019","W",14850,"2019"
"85500",40890,"O'Hare Airport","07/13/2019","A",9922,"2019"
"85501",40890,"O'Hare Airport","07/14/2019","U",11032,"2019"
"85502",40890,"O'Hare Airport","07/15/2019","W",12729,"2019"
"85503",40890,"O'Hare Airport","07/16/2019","W",11629,"2019"
"85504",40890,"O'Hare Airport","07/17/2019","W",11491,"2019"
"85505",40890,"O'Hare Airport","07/18/2019","W",12830,"2019"
"85506",40890,"O'Hare Airport","07/19/2019","W",15110,"2019"
"85507",40890,"O'Hare Airport","07/20/2019","A",9338,"2019"
"85508",40890,"O'Hare Airport","07/21/2019","U",10418,"2019"
"85509",40890,"O'Hare Airport","07/22/2019","W",13240,"2019"
"85510",40890,"O'Hare Airport","07/23/2019","W",11533,"2019"
"85511",40890,"O'Hare Airport","07/24/2019","W",11775,"2019"
"85512",40890,"O'Hare Airport","07/25/2019","W",13391,"2019"
"85513",40890,"O'Hare Airport","07/26/2019","W",14323,"2019"
"85514",40890,"O'Hare Airport","07/27/2019","A",9306,"2019"
"85515",40890,"O'Hare Airport","07/28/2019","U",11338,"2019"
"85516",40890,"O'Hare Airport","07/29/2019","W",11181,"2019"
"85517",40890,"O'Hare Airport","07/30/2019","W",11698,"2019"
"85518",40890,"O'Hare Airport","07/31/2019","W",13373,"2019"
"89959",40890,"O'Hare Airport","08/01/2019","W",15071,"2019"
"89960",40890,"O'Hare Airport","08/02/2019","W",13846,"2019"
"89961",40890,"O'Hare Airport","08/03/2019","A",10006,"2019"
"89962",40890,"O'Hare Airport","08/04/2019","U",11715,"2019"
"89963",40890,"O'Hare Airport","08/05/2019","W",12825,"2019"
"89964",40890,"O'Hare Airport","08/06/2019","W",11466,"2019"
"89965",40890,"O'Hare Airport","08/07/2019","W",12203,"2019"
"89966",40890,"O'Hare Airport","08/08/2019","W",13828,"2019"
"89967",40890,"O'Hare Airport","08/09/2019","W",14962,"2019"
"89968",40890,"O'Hare Airport","08/10/2019","A",9289,"2019"
"89969",40890,"O'Hare Airport","08/11/2019","U",10733,"2019"
"89970",40890,"O'Hare Airport","08/12/2019","W",11580,"2019"
"89971",40890,"O'Hare Airport","08/13/2019","W",11289,"2019"
"89972",40890,"O'Hare Airport","08/14/2019","W",11652,"2019"
"89973",40890,"O'Hare Airport","08/15/2019","W",12804,"2019"
"89974",40890,"O'Hare Airport","08/16/2019","W",13610,"2019"
"89975",40890,"O'Hare Airport","08/17/2019","A",9604,"2019"
"89976",40890,"O'Hare Airport","08/18/2019","U",10070,"2019"
"89977",40890,"O'Hare Airport","08/19/2019","W",13083,"2019"
"89978",40890,"O'Hare Airport","08/20/2019","W",10909,"2019"
"89979",40890,"O'Hare Airport","08/21/2019","W",11841,"2019"
"89980",40890,"O'Hare Airport","08/22/2019","W",13471,"2019"
"89981",40890,"O'Hare Airport","08/23/2019","W",14422,"2019"
"89982",40890,"O'Hare Airport","08/24/2019","A",9516,"2019"
"89983",40890,"O'Hare Airport","08/25/2019","U",10991,"2019"
"89984",40890,"O'Hare Airport","08/26/2019","W",11234,"2019"
"89985",40890,"O'Hare Airport","08/27/2019","W",10974,"2019"
"89986",40890,"O'Hare Airport","08/28/2019","W",10984,"2019"
"89987",40890,"O'Hare Airport","08/29/2019","W",12867,"2019"
"89988",40890,"O'Hare Airport","08/30/2019","W",14810,"2019"
"89989",40890,"O'Hare Airport","08/31/2019","A",11436,"2019"
"94311",40890,"O'Hare Airport","09/01/2019","U",10057,"2019"
"94312",40890,"O'Hare Airport","09/02/2019","U",13567,"2019"
"94313",40890,"O'Hare Airport","09/03/2019","W",11983,"2019"
"94314",40890,"O'Hare Airport","09/04/2019","W",10892,"2019"
"94315",40890,"O'Hare Airport","09/05/2019","W",11627,"2019"
"94316",40890,"O'Hare Airport","09/06/2019","W",11873,"2019"
"94317",40890,"O'Hare Airport","09/07/2019","A",9268,"2019"
"94318",40890,"O'Hare Airport","09/08/2019","U",10584,"2019"
"94319",40890,"O'Hare Airport","09/09/2019","W",11662,"2019"
"94320",40890,"O'Hare Airport","09/10/2019","W",10460,"2019"
"94321",40890,"O'Hare Airport","09/11/2019","W",10925,"2019"
"94322",40890,"O'Hare Airport","09/12/2019","W",13033,"2019"
"94323",40890,"O'Hare Airport","09/13/2019","W",15102,"2019"
"94324",40890,"O'Hare Airport","09/14/2019","A",10033,"2019"
"94325",40890,"O'Hare Airport","09/15/2019","U",11428,"2019"
"94326",40890,"O'Hare Airport","09/16/2019","W",12175,"2019"
"94327",40890,"O'Hare Airport","09/17/2019","W",10750,"2019"
"94328",40890,"O'Hare Airport","09/18/2019","W",11284,"2019"
"94329",40890,"O'Hare Airport","09/19/2019","W",13314,"2019"
"94330",40890,"O'Hare Airport","09/20/2019","W",14273,"2019"
"94331",40890,"O'Hare Airport","09/21/2019","A",9584,"2019"
"94332",40890,"O'Hare Airport","09/22/2019","U",11176,"2019"
"94333",40890,"O'Hare Airport","09/23/2019","W",12366,"2019"
"94334",40890,"O'Hare Airport","09/24/2019","W",10914,"2019"
"94335",40890,"O'Hare Airport","09/25/2019","W",11200,"2019"
"94336",40890,"O'Hare Airport","09/26/2019","W",12790,"2019"
"94337",40890,"O'Hare Airport","09/27/2019","W",10817,"2019"
"94338",40890,"O'Hare Airport","09/28/2019","A",36,"2019"
"94339",40890,"O'Hare Airport","09/29/2019","U",26,"2019"
"94340",40890,"O'Hare Airport","09/30/2019","W",34,"2019"
"98682",40890,"O'Hare Airport","10/01/2019","W",38,"2019"
"98683",40890,"O'Hare Airport","10/02/2019","W",19,"2019"
"98684",40890,"O'Hare Airport","10/03/2019","W",41,"2019"
"98685",40890,"O'Hare Airport","10/04/2019","W",44,"2019"
"98686",40890,"O'Hare Airport","10/05/2019","A",38,"2019"
"98687",40890,"O'Hare Airport","10/06/2019","U",28,"2019"
"98688",40890,"O'Hare Airport","10/07/2019","W",11570,"2019"
"98689",40890,"O'Hare Airport","10/08/2019","W",10613,"2019"
"98690",40890,"O'Hare Airport","10/09/2019","W",11708,"2019"
"98691",40890,"O'Hare Airport","10/10/2019","W",15922,"2019"
"98692",40890,"O'Hare Airport","10/11/2019","W",18760,"2019"
"98693",40890,"O'Hare Airport","10/12/2019","A",11821,"2019"
"98694",40890,"O'Hare Airport","10/13/2019","U",11510,"2019"
"98695",40890,"O'Hare Airport","10/14/2019","W",12769,"2019"
"98696",40890,"O'Hare Airport","10/15/2019","W",11323,"2019"
"98697",40890,"O'Hare Airport","10/16/2019","W",11199,"2019"
"98698",40890,"O'Hare Airport","10/17/2019","W",13861,"2019"
"98699",40890,"O'Hare Airport","10/18/2019","W",18227,"2019"
"98700",40890,"O'Hare Airport","10/19/2019","A",11009,"2019"
"98701",40890,"O'Hare Airport","10/20/2019","U",11826,"2019"
"98702",40890,"O'Hare Airport","10/21/2019","W",11696,"2019"
"98703",40890,"O'Hare Airport","10/22/2019","W",10229,"2019"
"98704",40890,"O'Hare Airport","10/23/2019","W",10805,"2019"
"98705",40890,"O'Hare Airport","10/24/2019","W",12437,"2019"
"98706",40890,"O'Hare Airport","10/25/2019","W",13490,"2019"
"98707",40890,"O'Hare Airport","10/26/2019","A",8278,"2019"
"98708",40890,"O'Hare Airport","10/27/2019","U",9481,"2019"
"98709",40890,"O'Hare Airport","10/28/2019","W",11503,"2019"
"98710",40890,"O'Hare Airport","10/29/2019","W",9614,"2019"
"98711",40890,"O'Hare Airport","10/30/2019","W",9198,"2019"
"98712",40890,"O'Hare Airport","10/31/2019","W",9261,"2019"
"103067",40890,"O'Hare Airport","11/01/2019","W",12425,"2019"
"103068",40890,"O'Hare Airport","11/02/2019","A",8356,"2019"
"103069",40890,"O'Hare Airport","11/03/2019","U",10117,"2019"
"103070",40890,"O'Hare Airport","11/04/2019","W",11548,"2019"
"103071",40890,"O'Hare Airport","11/05/2019","W",9670,"2019"
"103072",40890,"O'Hare Airport","11/06/2019","W",9565,"2019"
"103073",40890,"O'Hare Airport","11/07/2019","W",11887,"2019"
"103074",40890,"O'Hare Airport","11/08/2019","W",12476,"2019"
"103075",40890,"O'Hare Airport","11/09/2019","A",8860,"2019"
"103076",40890,"O'Hare Airport","11/10/2019","U",10219,"2019"
"103077",40890,"O'Hare Airport","11/11/2019","W",9440,"2019"
"103078",40890,"O'Hare Airport","11/12/2019","W",11341,"2019"
"103079",40890,"O'Hare Airport","11/13/2019","W",9483,"2019"
"103080",40890,"O'Hare Airport","11/14/2019","W",11194,"2019"
"103081",40890,"O'Hare Airport","11/15/2019","W",12138,"2019"
"103082",40890,"O'Hare Airport","11/16/2019","A",8126,"2019"
"103083",40890,"O'Hare Airport","11/17/2019","U",9713,"2019"
"103084",40890,"O'Hare Airport","11/18/2019","W",11189,"2019"
"103085",40890,"O'Hare Airport","11/19/2019","W",9894,"2019"
"103086",40890,"O'Hare Airport","11/20/2019","W",9610,"2019"
"103087",40890,"O'Hare Airport","11/21/2019","W",11124,"2019"
"103088",40890,"O'Hare Airport","11/22/2019","W",11815,"2019"
"103089",40890,"O'Hare Airport","11/23/2019","A",8606,"2019"
"103090",40890,"O'Hare Airport","11/24/2019","U",8920,"2019"
"103091",40890,"O'Hare Airport","11/25/2019","W",9869,"2019"
"103092",40890,"O'Hare Airport","11/26/2019","W",10747,"2019"
"103093",40890,"O'Hare Airport","11/27/2019","W",11864,"2019"
"103094",40890,"O'Hare Airport","11/28/2019","U",7350,"2019"
"103095",40890,"O'Hare Airport","11/29/2019","W",9355,"2019"
"103096",40890,"O'Hare Airport","11/30/2019","A",11732,"2019"
